bpm	plane	beam_energy_mev	tune	tune_err	closed_orbit_mm	closed_orbit_mm_err	beta_h_mm	beta_v_mm	tune_spread	tune_spread_err	tune_shift_per_turn	tune_shift_per_turn_err	closed_orbit_shift_per_turn_mm	closed_orbit_shift_per_turn_mm_err	betatron_phase_rad	betatron_phase_rad_err	beta_h_mm_err	beta_v_mm_err	beta_err	revolution_frequency_hz
R0HM1	H	71.16534839342756	0.3237584836309692	0.0013831973625775438	10.658422435108653	0.6471436319339209	36.05333206239997	NaN	0.055220837567960264	0.0038505849383893074	-9.182845777735398e-05	3.8364862266381886e-05	-0.0774626446468674	0.017415956920253665	1.3620715325152488	0.053466412951277756	1.7489684594380235	NaN	1.7489684594380235	676814.6167958709
R1HM1	H	70.5078474775105	0.3226208194622295	0.0021328019061912008	11.732845236620664	0.9938820879254935	-33.832185114105584	NaN	0.05011384827523462	0.00544538446651367	-5.010971695058003e-05	5.452252639801889e-05	-0.07852104541519773	0.026773713235481948	-0.6170356636920714	0.09025082621970106	2.505598107899366	NaN	2.505598107899366	676761.563915014
R2HM2	H	70.61967971453959	0.33814557947765483	0.006752957156328071	10.099129294929272	2.58686158114784	69.1107279506702	NaN	0.10507480000397708	0.020509673182096032	-0.0005121245227816319	0.0003313109792398748	0.02742024597680855	0.06959000168032589	-0.7633027517362229	0.14438954123196426	9.518143715388808	NaN	9.518143715388808	677451.5880454292
R3HM1	H	71.16098348437998	0.3237706770156535	0.001354802569377801	9.810737002437106	0.9017416405396074	-48.259695015796055	NaN	0.053002259308922724	0.0038254417527783164	-9.377751524489904e-05	3.672858809202349e-05	-0.13921859666677938	0.024278008738062302	-1.426860745068653	0.05329578750777605	2.434130744896085	NaN	2.434130744896085	676736.5133158562
R4HM2	H	71.1838828078948	0.32248520893995736	0.0013419815062493806	23.471736944494026	0.7948693097690157	-42.58059025948459	NaN	0.0515401701901251	0.0036434401999206516	-9.237502866535149e-05	3.556059649275183e-05	-0.13018522808480232	0.021391945272982712	1.3761678856380863	0.05448605665424272	2.084382714282139	NaN	2.084382714282139	676818.2333342098
R5HM1	H	71.16222127309277	0.322904181627198	0.0010945193162153657	15.210297977069398	0.6096813106980605	44.21202088640036	NaN	0.05435035238627739	0.0028286458667819746	-7.337755172496483e-05	2.9490324985830148e-05	-0.15751192484878385	0.01640357043519419	0.9510293066352964	0.044074686915378976	1.5663626878919246	NaN	1.5663626878919246	676653.7948614522
R7HM1	H	71.1461445869079	0.32526765782233286	0.0014048292512250388	-3.3263171495458153	0.7111940052250462	39.47334114678488	NaN	0.05402992290970787	0.003707058815010575	-0.00010667212639959744	3.7733153086945355e-05	-0.07105859129464515	0.01915708695812261	-0.6474882376738073	0.05626997944542361	1.8600797403597686	NaN	1.8600797403597686	676705.6252075894
R7HM2	H	71.1806569478095	0.3233997030083518	0.0013292952142324494	-5.081830306570572	0.7488660435554214	46.73992430447813	NaN	0.05370734814857199	0.0031454703141949357	-8.267657228478803e-05	3.473923168367536e-05	-0.14219536346845854	0.02015967483636208	0.05746499511233303	0.055505804217928806	1.8096081880995856	NaN	1.8096081880995856	676645.92982502
R8HM2	H	71.17682602629691	0.32362839891684875	0.0013442259982297162	32.23456101342981	0.6646696468742453	-41.05159078071382	NaN	0.05538896584094426	0.0033815367516070176	-0.00011639928529539132	3.619064825481e-05	-0.12839648470197854	0.017899837095733912	-0.3466342211218092	0.0540480053658269	1.6914447969567952	NaN	1.6914447969567952	677016.1496684004
R9HM1	H	71.17690872268088	0.3260409571087443	0.001267478124140016	1.498395715887364	0.7849013537659308	48.89833637670735	NaN	0.05617674647514015	0.0035335525354529885	-0.00014021668505004948	3.544323153558735e-05	-0.182138384021659	0.021138258940853537	-0.9058736390762779	0.048349919721126476	2.1441676065184816	NaN	2.1441676065184816	676656.748592496
R1VM1	V	71.13008716505033	0.8039439333743378	0.010897275989507325	-4.231192693318118	1.36282273572317	NaN	-11.949170863061198	0.0664127596541112	0.02863614646720466	-0.00687462429510073	0.000349484009195673	-0.06516391035197547	0.034529006091459605	-0.32615138755018924	0.3866314485250556	NaN	3.27792310738887	3.27792310738887	676770.6429523333
R3VM2	V	71.14613097950433	0.9201281641432967	0.0013529901352279572	3.684334742526143	0.4780668506677213	NaN	23.028079947832826	0.0426291915471178	0.002875867558390297	0.00016075623451914568	3.0009478803296314e-05	-0.053731938009453424	0.01254436159510021	0.1257297394909267	0.06735467545233302	NaN	1.028140644319743	1.028140644319743	676560.6651697461
R5VM1	V	71.16383609625939	0.9186829893450918	0.0013051377481698506	-11.453127407196243	0.47766160014393544	NaN	19.596094704926678	0.040869331885293646	0.0035065359093502404	0.00010559382018008334	3.0288811179937314e-05	0.03188515783525517	0.012791195608827043	1.379782190623278	0.060714726683279895	NaN	1.1604112526385852	1.1604112526385852	676804.5376831973
